index,sigmas,mu
8013,3.18804,-321.4163
8014,3.39372,-327.93588
8015,2.77668,-328.58783
8016,2.77668,-328.58783
8017,5.55336,-322.06824
8018,5.55336,-322.06824
8019,5.45052,-324.0241
8020,5.45052,-324.0241
8021,5.24484,-324.0241
8022,5.24484,-324.0241
8023,5.24484,-324.0241
8024,5.24484,-324.0241
8025,5.24484,-324.0241
8026,4.31928,-322.06824
8027,4.31928,-322.06824
8028,4.31928,-322.06824
8029,4.31928,-322.06824
8030,4.31928,-322.06824
8031,4.31928,-322.06824
8032,4.31928,-322.06824
8033,5.34768,-327.2839
8034,5.75904,-322.06824
8035,5.75904,-322.06824
8036,4.6278,-328.58783
8037,4.6278,-328.58783
8038,4.6278,-328.58783
8039,3.39372,-324.0241
8040,3.39372,-324.0241
8041,3.39372,-324.0241
8042,3.39372,-324.0241
8043,3.39372,-324.0241
8044,3.39372,-324.0241
8045,5.03916,-326.63196
8046,5.03916,-326.63196
8047,5.03916,-326.63196
8048,5.6562,-324.0241
8049,5.6562,-324.0241
8050,3.80508,-327.93588
8051,3.80508,-327.93588
8052,3.80508,-327.93588
8053,3.80508,-327.93588
8054,3.29088,-329.2398
8055,3.29088,-329.2398
8056,2.98236,-326.63196
8057,2.98236,-326.63196
8058,2.98236,-326.63196
8059,2.98236,-326.63196
8060,2.36532,-326.63196
8061,2.36532,-326.63196
8062,2.36532,-326.63196
8063,2.36532,-326.63196
8064,1.33692,-326.63196
8065,1.33692,-326.63196
8066,1.33692,-326.63196
8067,1.33692,-326.63196
8068,2.77668,-329.2398
8069,3.5994,-323.37216
8070,3.5994,-323.37216
8071,3.5994,-323.37216
8072,3.5994,-323.37216
8073,3.5994,-323.37216
8074,3.5994,-322.7202
8075,3.5994,-322.7202
8076,4.01076,-327.93588
8077,4.01076,-327.93588
8078,4.01076,-327.93588
8079,4.01076,-327.93588
8080,3.80508,-324.0241
8081,3.80508,-324.0241
8082,5.6562,-326.63196
8083,5.6562,-326.63196
8084,5.6562,-329.89175
8085,5.6562,-329.89175
8086,5.6562,-329.89175
8087,5.6562,-329.89175
8088,5.6562,-329.89175
8089,5.6562,-329.89175
8090,4.93632,-323.37216
8091,4.93632,-323.37216
8092,3.39372,-323.37216
8093,3.39372,-323.37216
8094,3.39372,-323.37216
8095,2.98236,-324.0241
8096,2.98236,-324.0241
8097,2.98236,-324.0241
8098,3.0852,-328.58783
8099,3.0852,-328.58783
8100,3.0852,-328.58783
8101,3.0852,-328.58783
8102,2.77668,-325.98
8103,2.77668,-325.98
8104,2.77668,-325.98
8105,2.77668,-325.98
8106,2.26248,-324.6761
8107,2.26248,-324.6761
8108,3.70224,-322.7202
8109,3.70224,-322.7202
8110,3.70224,-322.7202
8111,4.93632,-325.98
8112,4.93632,-325.98
8113,4.93632,-325.98
8114,4.93632,-325.98
8115,4.93632,-325.98
8116,4.93632,-325.98
8117,3.49656,-321.4163
8118,3.49656,-321.4163
8119,3.49656,-321.4163
8120,3.39372,-328.58783
8121,3.39372,-328.58783
8122,3.90792,-324.0241
8123,3.90792,-324.0241
8124,3.90792,-324.0241
8125,6.27324,-321.4163
8126,6.99312,-322.06824
8127,5.86188,-323.37216
8128,5.86188,-323.37216
8129,5.86188,-323.37216
8130,5.86188,-323.37216
8131,5.86188,-323.37216
8132,4.83348,-327.2839
8133,4.83348,-327.2839
8134,7.50732,-323.37216
8135,7.50732,-323.37216
8136,7.50732,-323.37216
8137,7.50732,-323.37216
8138,7.50732,-323.37216
8139,7.50732,-323.37216
8140,7.50732,-323.37216
8141,7.50732,-323.37216
8142,7.50732,-323.37216
8143,7.50732,-323.37216
8144,7.50732,-323.37216
8145,5.96472,-324.6761
8146,5.96472,-324.6761
8147,5.96472,-324.6761
8148,5.96472,-324.6761
8149,5.96472,-324.6761
8150,5.96472,-324.6761
8151,5.96472,-324.6761
8152,6.78744,-327.2839
8153,6.78744,-327.2839
8154,5.6562,-327.2839
8155,5.6562,-327.2839
8156,7.1988,-322.06824
8157,7.1988,-322.06824
8158,7.1988,-322.06824
8159,8.63856,-318.80844
8160,8.63856,-318.80844
8161,8.63856,-318.80844
8162,8.63856,-318.80844
8163,9.87264,-321.4163
8164,9.97548,-322.7202
8165,9.56412,-327.2839
8166,9.66696,-321.4163
8167,9.66696,-321.4163
8168,9.15276,-329.2398
8169,8.94708,-328.58783
8170,8.53572,-322.7202
8171,8.53572,-322.7202
8172,9.56412,-318.80844
8173,9.56412,-318.80844
8174,9.35844,-326.63196
8175,9.35844,-326.63196
8176,9.35844,-326.63196
8177,9.35844,-326.63196
8178,7.91868,-318.80844
8179,7.91868,-318.80844
8180,5.6562,-329.2398
8181,6.37608,-325.98
8182,6.37608,-325.98
8183,6.78744,-324.0241
8184,6.78744,-324.0241
8185,6.78744,-324.0241
8186,6.78744,-324.0241
8187,6.78744,-324.0241
8188,6.78744,-324.0241
8189,6.78744,-324.0241
8190,4.93632,-327.2839
8191,4.93632,-327.2839
8192,4.21644,-325.98
8193,4.6278,-328.58783
8194,4.6278,-328.58783
8195,4.6278,-328.58783
8196,5.96472,-331.19568
8197,5.86188,-330.54373
8198,5.86188,-330.54373
8199,5.45052,-322.7202
8200,5.45052,-322.7202
8201,5.45052,-322.7202
8202,5.45052,-322.7202
8203,5.45052,-322.7202
8204,5.45052,-322.7202
8205,5.45052,-322.7202
8206,5.45052,-322.7202
8207,5.45052,-322.7202
8208,4.21644,-324.0241
8209,4.21644,-324.0241
8210,4.52496,-329.2398
8211,4.52496,-329.2398
8212,4.52496,-329.2398
8213,4.93632,-322.06824
8214,5.86188,-325.32803
8215,5.96472,-325.32803
8216,5.96472,-325.32803
8217,4.73064,-329.89175
8218,4.73064,-329.89175
8219,4.73064,-329.89175
8220,4.73064,-329.89175
8221,4.73064,-329.89175
8222,4.73064,-329.89175
8223,4.73064,-329.89175
8224,4.73064,-329.89175
8225,6.27324,-325.98
8226,6.27324,-325.98
8227,6.27324,-325.98
8228,8.33004,-325.98
8229,8.33004,-325.98
8230,8.94708,-321.4163
8231,8.33004,-323.37216
8232,8.33004,-323.37216
8233,8.33004,-323.37216
8234,9.7698,-326.63196
8235,9.87264,-324.6761
8236,9.87264,-324.6761
8237,9.87264,-324.6761
8238,5.86188,-330.54373
8239,5.86188,-330.54373
8240,7.40448,-325.98
8241,7.1988,-324.0241
8242,7.1988,-324.0241
8243,8.53572,-326.63196
8244,10.18116,-327.2839
8245,9.7698,-327.2839
8246,9.7698,-327.2839
8247,9.7698,-327.2839
8248,10.18116,-325.32803
8249,10.18116,-323.37216
8250,10.18116,-323.37216
8251,10.18116,-323.37216
8252,10.18116,-323.37216
8253,10.18116,-323.37216
8254,10.18116,-323.37216
8255,10.18116,-320.7643
8256,10.18116,-320.7643
8257,10.18116,-320.7643
8258,10.18116,-320.7643
8259,10.18116,-320.7643
8260,10.18116,-320.7643
8261,10.18116,-320.7643
8262,10.18116,-320.7643
8263,9.97548,-327.93588
8264,9.97548,-327.93588
8265,9.97548,-327.93588
8266,9.97548,-327.93588
8267,9.97548,-327.93588
8268,10.18116,-328.58783
8269,10.18116,-328.58783
8270,10.18116,-324.0241
8271,10.18116,-324.0241
8272,10.18116,-324.0241
8273,9.46128,-326.63196
8274,9.46128,-326.63196
8275,9.46128,-326.63196
8276,9.46128,-328.58783
8277,9.46128,-328.58783
8278,9.46128,-328.58783
8279,9.46128,-329.89175
8280,10.18116,-325.32803
8281,10.18116,-325.32803
8282,10.18116,-325.32803
8283,10.18116,-325.32803
8284,10.18116,-325.32803
8285,10.18116,-325.32803
8286,10.18116,-325.32803
8287,10.18116,-325.32803
8288,10.18116,-325.32803
8289,9.87264,-331.19568
8290,9.87264,-331.19568
8291,9.7698,-329.89175
8292,9.7698,-329.89175
8293,9.7698,-329.89175
8294,10.18116,-326.63196
8295,9.2556,-331.19568
8296,10.18116,-333.80353
8297,10.18116,-327.93588
8298,10.18116,-327.93588
8299,10.18116,-326.63196
8300,10.18116,-322.7202
8301,10.18116,-328.58783
8302,10.18116,-328.58783
8303,10.18116,-328.58783
8304,10.18116,-331.19568
8305,10.18116,-331.19568
8306,8.84424,-325.98
8307,8.84424,-325.98
8308,8.02152,-318.80844
8309,8.02152,-318.80844
8310,8.12436,-322.7202
8311,8.2272,-325.98
8312,6.6846,-326.63196
8313,6.6846,-326.63196
8314,6.6846,-326.63196
8315,6.6846,-326.63196
8316,6.6846,-326.63196
8317,6.6846,-326.63196
8318,6.6846,-326.63196
8319,6.6846,-326.63196
8320,6.6846,-326.63196
8321,5.86188,-327.2839
8322,5.86188,-327.2839
8323,4.52496,-323.37216
8324,4.52496,-323.37216
8325,6.27324,-329.2398
8326,6.99312,-329.89175
8327,6.58176,-331.19568
8328,7.30164,-331.19568
8329,8.33004,-337.06332
8330,8.53572,-335.10745
8331,8.53572,-335.10745
8332,10.18116,-334.45547
8333,10.18116,-334.45547
8334,10.18116,-334.45547
8335,9.04992,-332.4996
8336,9.04992,-332.4996
8337,9.7698,-327.93588
8338,10.07832,-329.89175
8339,7.30164,-329.89175
8340,7.30164,-329.89175
8341,7.30164,-329.89175
8342,7.30164,-329.89175
8343,7.30164,-329.89175
8344,7.30164,-329.89175
8345,7.30164,-329.89175
8346,7.30164,-329.89175
8347,10.18116,-322.7202
8348,10.18116,-329.2398
8349,10.18116,-329.2398
8350,10.18116,-329.89175
8351,10.18116,-324.6761
8352,10.18116,-324.6761
8353,10.18116,-322.7202
8354,10.18116,-325.98
8355,10.18116,-325.98
8356,8.53572,-324.6761
8357,8.53572,-324.6761
8358,9.04992,-330.54373
8359,10.18116,-331.84763
8360,10.18116,-331.84763
8361,8.43288,-330.54373
8362,8.43288,-330.54373
8363,9.46128,-330.54373
8364,8.84424,-320.11237
8365,10.18116,-324.6761
8366,10.18116,-327.93588
8367,10.18116,-324.6761
8368,10.18116,-324.6761
8369,10.18116,-332.4996
8370,10.18116,-332.4996
8371,9.87264,-327.2839
8372,9.87264,-327.2839
8373,9.87264,-327.2839
8374,10.18116,-320.11237
8375,10.18116,-320.11237
8376,10.18116,-328.58783
8377,10.18116,-328.58783
8378,10.18116,-319.4604
8379,10.18116,-322.7202
8380,9.97548,-322.7202
8381,10.18116,-329.2398
8382,10.18116,-317.50452
8383,7.40448,-321.4163
8384,7.40448,-321.4163
8385,6.27324,-324.6761
8386,6.27324,-324.6761
8387,5.142,-328.58783
8388,5.142,-328.58783
8389,6.58176,-325.32803
8390,6.58176,-325.32803
8391,6.58176,-325.32803
8392,6.58176,-325.32803
8393,6.58176,-325.32803
8394,6.37608,-326.63196
8395,6.37608,-326.63196
8396,7.1988,-325.98
8397,7.1988,-325.98
8398,7.1988,-325.98
8399,7.1988,-325.98
8400,8.94708,-324.0241
8401,8.84424,-326.63196
8402,8.84424,-326.63196
8403,8.84424,-326.63196
8404,8.84424,-326.63196
8405,10.18116,-321.4163
8406,10.18116,-321.4163
8407,7.91868,-321.4163
8408,7.91868,-321.4163
8409,7.91868,-321.4163
8410,7.91868,-321.4163
8411,7.91868,-321.4163
8412,7.91868,-321.4163
8413,7.81584,-320.11237
8414,7.40448,-320.11237
8415,6.1704,-319.4604
8416,6.1704,-319.4604
8417,5.24484,-322.7202
8418,5.24484,-322.7202
8419,5.96472,-324.0241
8420,5.96472,-324.0241
8421,5.96472,-324.0241
8422,5.96472,-324.0241
8423,5.96472,-324.0241
8424,5.96472,-324.0241
8425,6.37608,-324.0241
8426,6.37608,-324.0241
8427,6.37608,-324.0241
8428,6.37608,-324.0241
8429,6.37608,-324.0241
8430,7.91868,-330.54373
8431,7.91868,-330.54373
8432,10.18116,-326.63196
8433,10.18116,-326.63196
8434,10.18116,-326.63196
8435,8.84424,-325.32803
8436,9.66696,-325.32803
8437,9.66696,-325.32803
8438,9.66696,-325.32803
8439,9.66696,-325.32803
8440,9.66696,-325.32803
8441,9.66696,-325.32803
8442,9.66696,-325.32803
8443,7.91868,-317.50452
8444,7.40448,-322.7202
8445,7.40448,-322.7202
8446,7.40448,-322.7202
8447,7.40448,-322.7202
8448,7.1988,-329.89175
8449,7.1988,-329.89175
8450,6.47892,-325.32803
8451,6.47892,-325.32803
8452,6.47892,-325.32803
8453,6.47892,-325.32803
8454,6.47892,-325.32803
8455,4.31928,-328.58783
8456,4.31928,-328.58783
8457,4.42212,-325.32803
8458,4.42212,-325.32803
8459,4.42212,-325.32803
8460,4.42212,-325.32803
8461,3.29088,-323.37216
8462,3.29088,-323.37216
8463,3.29088,-323.37216
8464,3.29088,-323.37216
8465,3.29088,-323.37216
8466,2.46816,-326.63196
8467,2.46816,-326.63196
8468,3.0852,-327.93588
8469,3.0852,-327.93588
8470,2.98236,-320.11237
8471,2.98236,-320.11237
8472,2.77668,-328.58783
8473,2.77668,-328.58783
8474,2.77668,-328.58783
8475,2.98236,-329.2398
8476,2.98236,-329.2398
8477,2.98236,-329.2398
8478,2.26248,-327.93588
8479,2.26248,-327.93588
8480,2.26248,-327.93588
8481,2.26248,-327.93588
8482,2.26248,-327.93588
8483,2.26248,-327.93588
8484,2.26248,-327.93588
8485,2.46816,-323.37216
8486,1.0284,-323.37216
8487,1.0284,-323.37216
8488,1.0284,-323.37216
8489,1.0284,-323.37216
8490,1.0284,-323.37216
8491,2.46816,-327.2839
8492,2.98236,-324.0241
8493,2.98236,-324.0241
8494,4.21644,-326.63196
8495,4.21644,-326.63196
8496,4.21644,-326.63196
8497,6.37608,-323.37216
8498,5.6562,-322.7202
8499,5.6562,-322.7202
8500,5.6562,-322.7202
8501,3.90792,-325.98
8502,3.90792,-325.98
8503,3.90792,-325.98
8504,3.90792,-325.98
8505,2.98236,-327.2839
8506,2.98236,-327.2839
8507,2.98236,-327.2839
8508,5.45052,-326.63196
8509,5.45052,-326.63196
8510,6.06756,-325.32803
8511,6.06756,-325.32803
8512,6.06756,-325.32803
8513,6.06756,-325.32803
8514,6.06756,-325.32803
8515,6.06756,-325.32803
8516,6.06756,-325.32803
8517,6.06756,-325.32803
8518,6.06756,-325.32803
8519,6.06756,-325.32803
8520,6.06756,-325.32803
8521,6.78744,-325.32803
8522,6.78744,-325.32803
8523,6.78744,-325.32803
8524,6.78744,-325.32803
8525,6.78744,-325.32803
8526,7.09596,-325.32803
8527,7.40448,-324.0241
8528,6.27324,-327.93588
8529,7.40448,-331.84763
8530,7.40448,-331.84763
8531,7.40448,-331.84763
8532,7.50732,-324.0241
8533,6.06756,-325.32803
8534,6.06756,-325.32803
8535,3.80508,-326.63196
8536,3.80508,-326.63196
8537,3.80508,-326.63196
8538,1.74828,-322.06824
8539,1.74828,-322.06824
8540,0.10284,-327.93588
8541,0.10284,-327.93588
8542,0.10284,-327.93588
8543,0.41136,-323.37216
8544,0.41136,-323.37216
8545,0.41136,-326.63196
8546,0.41136,-326.63196
8547,0.41136,-326.63196
8548,0.0,-317.50452
8549,0.0,-317.50452
8550,0.0,-328.58783
8551,0.0,-328.58783
8552,0.61704,-329.2398
8553,1.5426,-321.4163
8554,1.5426,-321.4163
8555,2.36532,-321.4163
8556,3.0852,-323.37216
8557,3.0852,-323.37216
8558,0.0,-323.37216
8559,0.0,-323.37216
8560,0.0,-323.37216
8561,0.0,-323.37216
8562,0.0,-323.37216
8563,0.0,-323.37216
8564,0.0,-324.0241
8565,0.0,-324.0241
8566,0.0,-324.0241
8567,0.0,-324.0241
8568,0.0,-324.0241
8569,0.0,-324.0241
8570,0.0,-324.0241
8571,0.0,-329.89175
8572,0.0,-329.89175
8573,0.0,-329.89175
8574,0.0,-329.89175
8575,0.0,-329.89175
8576,0.0,-321.4163
8577,0.0,-325.98
8578,0.0,-325.98
8579,1.5426,-324.6761
8580,1.5426,-324.6761
8581,1.5426,-324.6761
8582,2.571,-327.93588
8583,3.29088,-326.63196
8584,3.29088,-326.63196
8585,5.34768,-328.58783
8586,8.84424,-324.0241
8587,6.99312,-320.11237
8588,7.09596,-318.80844
8589,6.58176,-318.80844
8590,3.0852,-327.93588
8591,3.0852,-324.0241
8592,3.0852,-324.0241
8593,3.0852,-324.0241
8594,5.142,-322.7202
8595,5.142,-322.7202
8596,5.142,-322.7202
8597,5.142,-322.7202
8598,5.142,-322.7202
8599,5.142,-322.7202
8600,5.55336,-325.98
8601,5.55336,-325.98
8602,5.55336,-325.98
8603,6.27324,-322.7202
8604,6.58176,-322.7202
8605,6.58176,-327.2839
8606,6.78744,-327.2839
8607,6.78744,-327.2839
8608,4.83348,-332.4996
8609,4.83348,-332.4996
8610,4.83348,-332.4996
8611,4.83348,-332.4996
8612,4.83348,-332.4996
8613,5.34768,-333.80353
8614,6.6846,-331.84763
8615,4.42212,-326.63196
8616,4.42212,-326.63196
8617,6.37608,-324.0241
8618,6.37608,-324.0241
8619,5.03916,-327.93588
8620,5.03916,-327.93588
8621,5.03916,-327.93588
8622,5.03916,-327.93588
8623,5.03916,-327.93588
8624,4.83348,-324.6761
8625,4.83348,-324.6761
8626,5.45052,-323.37216
8627,3.29088,-324.6761
8628,1.43976,-325.32803
8629,2.98236,-320.11237
8630,4.1136,-329.89175
8631,4.1136,-327.93588
8632,4.1136,-327.93588
8633,4.1136,-327.93588
8634,4.1136,-327.93588
8635,1.0284,-326.63196
8636,1.0284,-326.63196
8637,1.0284,-326.63196
8638,1.0284,-326.63196
8639,1.0284,-326.63196
8640,2.77668,-326.63196
8641,2.77668,-326.63196
8642,3.39372,-323.37216
8643,3.39372,-323.37216
8644,5.24484,-326.63196
8645,5.24484,-326.63196
8646,5.6562,-319.4604
8647,5.6562,-319.4604
8648,5.34768,-324.0241
8649,5.34768,-324.0241
8650,5.34768,-324.0241
8651,5.34768,-324.0241
8652,5.34768,-324.0241
8653,5.34768,-324.0241
8654,5.34768,-324.0241
8655,5.34768,-324.0241
8656,5.142,-329.2398
8657,4.31928,-327.2839
8658,4.31928,-327.2839
8659,4.31928,-329.89175
8660,4.83348,-327.93588
8661,4.01076,-329.2398
8662,4.01076,-329.2398
8663,4.01076,-329.2398
8664,4.01076,-329.2398
8665,4.01076,-329.2398
8666,4.01076,-329.2398
8667,2.98236,-329.2398
8668,2.98236,-329.2398
8669,5.142,-329.2398
8670,5.142,-329.2398
8671,4.1136,-329.2398
8672,3.39372,-322.06824
8673,4.52496,-324.6761
8674,4.52496,-324.6761
8675,4.52496,-324.6761
8676,4.52496,-324.6761
8677,4.52496,-324.6761
8678,4.52496,-324.6761
8679,4.52496,-324.6761
8680,4.52496,-324.6761
8681,6.47892,-323.37216
8682,6.47892,-323.37216
8683,6.47892,-323.37216
8684,6.47892,-323.37216
8685,6.47892,-323.37216
8686,6.47892,-324.0241
8687,6.47892,-324.0241
8688,7.1988,-325.32803
8689,7.1988,-325.32803
8690,8.12436,-325.32803
8691,8.2272,-326.63196
8692,6.89028,-324.6761
8693,6.89028,-324.6761
8694,5.75904,-325.98
8695,5.75904,-325.98
8696,5.75904,-325.98
8697,5.75904,-325.98
8698,7.30164,-327.93588
8699,7.30164,-329.89175
8700,5.45052,-324.0241
8701,5.86188,-327.2839
8702,6.58176,-324.6761
8703,5.86188,-326.63196
8704,6.47892,-320.7643
8705,6.47892,-320.7643
8706,5.34768,-329.2398
8707,5.34768,-329.2398
8708,6.1704,-329.2398
8709,6.37608,-327.93588
8710,6.37608,-327.93588
8711,6.37608,-327.93588
8712,6.37608,-327.93588
8713,4.83348,-326.63196
8714,4.83348,-326.63196
8715,4.83348,-326.63196
8716,4.83348,-326.63196
8717,5.45052,-323.37216
8718,4.01076,-323.37216
8719,4.01076,-323.37216
8720,4.01076,-323.37216
8721,4.01076,-323.37216
8722,4.01076,-323.37216
8723,4.01076,-323.37216
8724,4.01076,-323.37216
8725,4.01076,-323.37216
8726,4.01076,-323.37216
8727,4.01076,-325.32803
8728,4.01076,-325.32803
8729,4.01076,-325.32803
8730,4.01076,-325.32803
8731,6.6846,-325.32803
8732,6.6846,-325.32803
8733,6.6846,-325.32803
8734,6.6846,-325.32803
8735,6.6846,-325.32803
8736,6.6846,-325.32803
8737,6.6846,-325.32803
8738,7.81584,-325.32803
8739,7.81584,-325.32803
8740,5.45052,-329.89175
8741,7.50732,-327.93588
8742,7.50732,-327.93588
8743,7.91868,-323.37216
8744,7.91868,-323.37216
8745,7.91868,-323.37216
8746,7.91868,-330.54373
8747,7.713,-325.32803
8748,8.53572,-325.98
8749,6.78744,-317.50452
8750,7.713,-318.80844
8751,7.713,-318.80844
8752,7.50732,-326.63196
8753,7.50732,-323.37216
8754,5.86188,-325.32803
8755,5.45052,-328.58783
8756,5.45052,-328.58783
8757,5.75904,-322.06824
8758,5.75904,-322.06824
8759,4.1136,-325.32803
8760,4.1136,-325.32803
8761,4.1136,-325.32803
8762,4.1136,-325.32803
8763,4.1136,-325.32803
8764,4.1136,-325.32803
8765,3.70224,-325.32803
8766,3.70224,-325.32803
8767,3.70224,-325.32803
8768,3.0852,-326.63196
8769,3.0852,-326.63196
8770,3.0852,-326.63196
8771,3.0852,-326.63196
8772,3.0852,-326.63196
8773,3.0852,-326.63196
8774,3.0852,-326.63196
8775,3.0852,-326.63196
8776,4.83348,-325.98
8777,4.83348,-325.98
8778,4.83348,-325.98
8779,4.83348,-325.98
8780,6.1704,-327.2839
8781,6.1704,-327.2839
8782,6.1704,-327.2839
8783,6.1704,-327.2839
8784,5.34768,-323.37216
8785,5.34768,-323.37216
8786,4.31928,-325.32803
8787,4.31928,-325.32803
8788,2.15964,-321.4163
8789,2.15964,-321.4163
8790,1.74828,-324.0241
8791,1.74828,-324.0241
8792,1.74828,-324.0241
8793,4.1136,-325.98
8794,4.1136,-325.98
8795,4.1136,-325.98
8796,4.1136,-327.2839
8797,4.1136,-327.2839
8798,2.87952,-323.37216
8799,2.87952,-323.37216
8800,2.87952,-323.37216
8801,3.90792,-320.7643
8802,5.03916,-324.0241
8803,5.03916,-324.0241
8804,5.34768,-324.0241
8805,5.34768,-324.0241
8806,5.24484,-327.93588
8807,5.96472,-327.93588
8808,5.96472,-327.93588
8809,6.78744,-325.32803
8810,7.91868,-322.7202
8811,7.91868,-322.7202
8812,8.7414,-327.2839
8813,8.7414,-327.2839
8814,8.7414,-327.2839
8815,8.7414,-327.2839
8816,6.6846,-330.54373
8817,4.93632,-330.54373
8818,4.93632,-330.54373
8819,4.01076,-327.93588
8820,4.01076,-327.93588
8821,4.01076,-327.93588
8822,4.01076,-327.93588
8823,4.01076,-327.93588
8824,4.01076,-327.93588
8825,4.01076,-327.93588
8826,4.01076,-327.93588
8827,4.01076,-327.93588
8828,4.01076,-327.93588
8829,4.01076,-327.93588
8830,7.40448,-328.58783
8831,7.40448,-328.58783
8832,7.40448,-328.58783
8833,7.40448,-328.58783
8834,7.40448,-328.58783
8835,7.40448,-328.58783
8836,6.78744,-327.2839
8837,6.78744,-327.2839
8838,8.7414,-324.6761
8839,8.12436,-322.7202
8840,9.35844,-326.63196
8841,10.18116,-326.63196
8842,9.2556,-327.2839
8843,9.2556,-327.2839
8844,9.2556,-327.2839
8845,8.84424,-325.32803
8846,8.84424,-325.32803
8847,9.04992,-327.2839
8848,7.40448,-325.32803
8849,7.40448,-325.32803
8850,8.02152,-324.6761
8851,5.45052,-323.37216
8852,5.45052,-323.37216
8853,5.45052,-323.37216
8854,5.45052,-323.37216
8855,5.45052,-323.37216
8856,5.45052,-323.37216
8857,6.1704,-328.58783
8858,6.1704,-328.58783
8859,7.1988,-322.7202
8860,7.1988,-322.7202
8861,7.1988,-322.7202
8862,6.1704,-324.0241
8863,5.34768,-320.7643
8864,2.36532,-325.32803
8865,2.36532,-325.32803
8866,2.36532,-325.32803
8867,2.36532,-325.32803
8868,2.36532,-325.32803
8869,2.36532,-325.32803
8870,2.36532,-325.32803
8871,2.36532,-325.32803
8872,2.36532,-325.32803
8873,2.36532,-325.32803
8874,2.36532,-325.32803
8875,2.36532,-325.32803
8876,1.5426,-327.93588
8877,1.5426,-327.93588
8878,1.5426,-327.93588
8879,1.5426,-327.93588
8880,0.82272,-322.06824
8881,0.82272,-322.06824
8882,0.82272,-322.06824
8883,0.0,-325.98
8884,0.0,-325.98
8885,0.0,-325.98
8886,0.0,-325.98
8887,1.13124,-325.98
8888,1.13124,-325.98
8889,1.13124,-325.98
8890,0.92556,-325.32803
8891,0.92556,-325.32803
8892,0.92556,-325.32803
8893,0.92556,-325.32803
8894,1.64544,-328.58783
8895,0.0,-326.63196
8896,1.0284,-326.63196
8897,1.0284,-326.63196
8898,0.0,-325.98
8899,0.0,-325.98
8900,0.0,-325.32803
8901,0.0,-328.58783
8902,0.0,-323.37216
8903,0.0,-322.7202
8904,0.0,-322.7202
8905,0.0,-322.7202
8906,0.0,-322.7202
8907,0.0,-322.7202
8908,0.0,-322.7202
8909,0.10284,-322.7202
8910,0.10284,-322.7202
8911,0.0,-322.06824
8912,1.23408,-320.11237
8913,1.23408,-320.11237
8914,2.87952,-319.4604
8915,2.87952,-319.4604
8916,2.87952,-329.89175
8917,2.87952,-329.89175
8918,2.87952,-329.89175
8919,2.87952,-329.89175
8920,3.18804,-324.6761
8921,3.18804,-324.6761
8922,3.18804,-324.6761
8923,3.90792,-324.6761
8924,3.90792,-324.6761
8925,3.90792,-324.6761
8926,4.73064,-324.0241
8927,4.73064,-324.0241
8928,4.73064,-324.0241
8929,4.73064,-324.0241
8930,7.1988,-326.63196
8931,7.1988,-326.63196
8932,8.33004,-324.0241
8933,8.7414,-324.0241
8934,8.7414,-324.0241
8935,8.94708,-326.63196
8936,8.94708,-326.63196
8937,8.94708,-326.63196
8938,8.94708,-326.63196
8939,8.94708,-326.63196
8940,9.46128,-325.98
8941,9.46128,-325.98
8942,9.46128,-325.98
8943,10.18116,-325.98
8944,9.97548,-323.37216
8945,9.97548,-323.37216
8946,9.97548,-323.37216
8947,9.35844,-325.98
8948,9.35844,-325.98
8949,9.35844,-322.7202
8950,10.07832,-325.32803
8951,10.18116,-327.2839
8952,9.87264,-322.06824
8953,9.66696,-322.7202
8954,8.33004,-322.7202
8955,8.33004,-322.7202
8956,8.33004,-322.7202
8957,7.91868,-329.2398
8958,5.142,-329.2398
8959,5.142,-329.2398
8960,5.142,-329.2398
8961,5.142,-329.2398
8962,5.142,-329.2398
8963,2.77668,-320.7643
8964,2.87952,-325.32803
8965,2.87952,-325.32803
8966,2.87952,-325.32803
8967,2.87952,-325.32803
8968,2.87952,-320.7643
8969,2.87952,-320.7643
8970,2.87952,-320.7643
8971,2.87952,-320.7643
8972,4.31928,-323.37216
8973,4.31928,-323.37216
8974,5.96472,-323.37216
8975,5.96472,-323.37216
8976,5.55336,-325.32803
8977,3.5994,-326.63196
8978,1.23408,-324.6761
8979,4.01076,-324.0241
8980,4.73064,-325.32803
8981,3.5994,-325.32803
8982,3.5994,-325.32803
8983,1.64544,-324.6761
8984,1.64544,-324.6761
8985,1.64544,-324.6761
8986,1.64544,-324.6761
8987,3.39372,-324.6761
8988,3.49656,-321.4163
8989,3.49656,-321.4163
8990,3.49656,-321.4163
8991,4.6278,-329.89175
8992,4.6278,-329.89175
8993,3.18804,-324.0241
8994,3.18804,-324.0241
8995,3.18804,-324.0241
8996,3.18804,-324.0241
8997,3.18804,-324.0241
8998,3.18804,-324.0241
8999,3.18804,-324.0241
9000,3.18804,-324.0241
9001,3.18804,-324.0241
9002,3.18804,-324.0241
9003,5.03916,-327.2839
9004,5.03916,-327.2839
9005,5.03916,-327.2839
9006,4.73064,-325.98
9007,4.1136,-323.37216
9008,4.1136,-323.37216
9009,5.03916,-322.06824
9010,2.98236,-324.0241
9011,2.98236,-324.0241
9012,3.90792,-328.58783
9013,4.1136,-328.58783
9014,4.1136,-328.58783
9015,4.93632,-320.7643
9016,3.5994,-321.4163
9017,3.5994,-321.4163
9018,3.5994,-321.4163
9019,3.18804,-324.0241
9020,3.18804,-324.0241
